geo_level,province,district,sex,age_group,population,attending,ever_attended_stopped,never_attended,not_stated,attendance_rate,never_attended_rate,attendance_rate_male,never_attended_rate_male,attendance_rate_female,never_attended_rate_female,attendance_rate_gap_pts,never_attended_rate_gap_pts
province,Gandaki,,Female,5 Year,18343,16936,205,787,415,92.33,4.29,92.41,4.3,92.33,4.29,0.08,0.01
province,Gandaki,,Male,5 Year,20897,19311,221,899,466,92.41,4.3,92.41,4.3,92.33,4.29,0.08,0.01
province,Gandaki,,Female,6 Year,19317,18622,195,357,143,96.4,1.85,96.4,1.92,96.4,1.85,0.0,0.07
province,Gandaki,,Male,6 Year,21672,20891,194,417,170,96.4,1.92,96.4,1.92,96.4,1.85,0.0,0.07
province,Gandaki,,Female,7 Year,18505,18076,188,174,67,97.68,0.94,97.45,0.96,97.68,0.94,-0.23,0.02
province,Gandaki,,Male,7 Year,21206,20666,245,204,91,97.45,0.96,97.45,0.96,97.68,0.94,-0.23,0.02
province,Gandaki,,Female,8 Year,19438,19017,234,126,61,97.83,0.65,97.71,0.81,97.83,0.65,-0.12,0.16
province,Gandaki,,Male,8 Year,22064,21558,270,178,58,97.71,0.81,97.71,0.81,97.83,0.65,-0.12,0.16
province,Gandaki,,Female,9 Year,19095,18673,265,104,53,97.79,0.54,97.53,0.65,97.79,0.54,-0.26,0.11
province,Gandaki,,Male,9 Year,21486,20956,329,139,62,97.53,0.65,97.53,0.65,97.79,0.54,-0.26,0.11
province,Gandaki,,Female,All Ages,313070,239062,66411,6195,1402,76.36,1.98,79.65,1.73,76.36,1.98,3.29,-0.25
province,Gandaki,,Male,All Ages,330832,263520,60057,5708,1547,79.65,1.73,79.65,1.73,76.36,1.98,3.29,-0.25
province,Karnali,,Female,10 Year,20272,18308,1707,244,13,90.31,1.2,89.96,1.07,90.31,1.2,-0.35,-0.13
province,Karnali,,Male,10 Year,21438,19285,1910,229,14,89.96,1.07,89.96,1.07,90.31,1.2,-0.35,-0.13
province,Karnali,,Female,11 Year,17275,16249,825,193,8,94.06,1.12,93.61,1.02,94.06,1.12,-0.45,-0.1
province,Karnali,,Male,11 Year,17618,16492,929,180,17,93.61,1.02,93.61,1.02,94.06,1.12,-0.45,-0.1
province,Karnali,,Female,12 Year,21908,20994,678,216,20,95.83,0.99,95.22,1.05,95.83,0.99,-0.61,0.06
province,Karnali,,Male,12 Year,23308,22194,851,244,19,95.22,1.05,95.22,1.05,95.83,0.99,-0.61,0.06
province,Karnali,,Female,13 Year,21066,20315,522,217,12,96.44,1.03,95.91,0.91,96.44,1.03,-0.53,-0.12
province,Karnali,,Male,13 Year,21211,20343,660,193,15,95.91,0.91,95.91,0.91,96.44,1.03,-0.53,-0.12
province,Karnali,,Female,14 Year,22180,21385,566,211,18,96.42,0.95,95.6,0.9,96.42,0.95,-0.82,-0.05
province,Karnali,,Male,14 Year,22096,21124,741,199,32,95.6,0.9,95.6,0.9,96.42,0.95,-0.82,-0.05
province,Karnali,,Female,15 Year,20208,18730,1167,282,29,92.69,1.4,91.86,1.38,92.69,1.4,-0.83,-0.02
province,Karnali,,Male,15 Year,19744,18136,1310,273,25,91.86,1.38,91.86,1.38,92.69,1.4,-0.83,-0.02
province,Karnali,,Female,16 Year,16467,14433,1702,307,25,87.65,1.86,87.39,1.55,87.65,1.86,-0.26,-0.31
province,Karnali,,Male,16 Year,16339,14278,1793,253,15,87.39,1.55,87.39,1.55,87.65,1.86,-0.26,-0.31
province,Karnali,,Female,17 Year,10276,7554,2415,288,19,73.51,2.8,77.24,2.04,73.51,2.8,3.73,-0.76
province,Karnali,,Male,17 Year,10029,7746,2064,205,14,77.24,2.04,77.24,2.04,73.51,2.8,3.73,-0.76
province,Karnali,,Female,18 Year,12526,6872,4999,633,22,54.86,5.05,61.61,3.64,54.86,5.05,6.75,-1.41
province,Karnali,,Male,18 Year,12127,7472,4191,442,22,61.61,3.64,61.61,3.64,54.86,5.05,6.75,-1.41
province,Karnali,,Female,19 Year,7936,2783,4692,449,12,35.07,5.66,42.93,4.11,35.07,5.66,7.86,-1.55
province,Karnali,,Male,19 Year,7219,3099,3810,297,13,42.93,4.11,42.93,4.11,35.07,5.66,7.86,-1.55
province,Karnali,,Female,20 Year,10978,1769,8283,907,19,16.11,8.26,21.22,5.42,16.11,8.26,5.11,-2.84
province,Karnali,,Male,20 Year,8653,1836,6332,469,16,21.22,5.42,21.22,5.42,16.11,8.26,5.11,-2.84
province,Karnali,,Female,21 Year,8754,885,7026,819,24,10.11,9.36,13.76,5.81,10.11,9.36,3.65,-3.55
province,Karnali,,Male,21 Year,7248,997,5814,421,16,13.76,5.81,13.76,5.81,10.11,9.36,3.65,-3.55
province,Karnali,,Female,22 Year,10763,836,8837,1082,8,7.77,10.05,9.81,6.36,7.77,10.05,2.04,-3.69
province,Karnali,,Male,22 Year,8533,837,7139,543,14,9.81,6.36,9.81,6.36,7.77,10.05,2.04,-3.69
province,Karnali,,Female,23 Year,9560,543,7940,1065,12,5.68,11.14,6.57,5.61,5.68,11.14,0.89,-5.53
province,Karnali,,Male,23 Year,7274,478,6380,408,8,6.57,5.61,6.57,5.61,5.68,11.14,0.89,-5.53
province,Karnali,,Female,24 Year,9402,448,7720,1207,27,4.76,12.84,5.18,7.18,4.76,12.84,0.42,-5.66
province,Karnali,,Male,24 Year,7439,385,6499,534,21,5.18,7.18,5.18,7.18,4.76,12.84,0.42,-5.66
province,Karnali,,Female,25 Year,10883,434,8413,2022,14,3.99,18.58,4.07,9.16,3.99,18.58,0.08,-9.42
province,Karnali,,Male,25 Year,7978,325,6916,731,6,4.07,9.16,4.07,9.16,3.99,18.58,0.08,-9.42
province,Karnali,,Female,5 Year,17230,14699,102,2135,294,85.31,12.39,85.59,12.22,85.31,12.39,0.28,-0.17
province,Karnali,,Male,5 Year,18607,15926,101,2274,306,85.59,12.22,85.59,12.22,85.31,12.39,0.28,-0.17
province,Karnali,,Female,6 Year,17489,16146,102,1144,97,92.32,6.54,92.7,6.29,92.32,6.54,0.38,-0.25
province,Karnali,,Male,6 Year,18503,17152,98,1163,90,92.7,6.29,92.7,6.29,92.32,6.54,0.38,-0.25
province,Karnali,,Female,7 Year,17131,16363,94,620,54,95.52,3.62,95.92,3.14,95.52,3.62,0.4,-0.48
province,Karnali,,Male,7 Year,17418,16708,106,547,57,95.92,3.14,95.92,3.14,95.52,3.62,0.4,-0.48
province,Karnali,,Female,8 Year,18785,18215,125,414,31,96.97,2.2,97.03,2.0,96.97,2.2,0.06,-0.2
province,Karnali,,Male,8 Year,20176,19577,157,404,38,97.03,2.0,97.03,2.0,96.97,2.2,0.06,-0.2
province,Karnali,,Female,9 Year,17738,17270,173,278,17,97.36,1.57,97.3,1.48,97.36,1.57,-0.06,-0.09
province,Karnali,,Male,9 Year,18641,18137,207,276,21,97.3,1.48,97.3,1.48,97.36,1.57,-0.06,-0.09
province,Karnali,,Female,All Ages,318827,235231,68088,14733,775,73.78,4.62,77.83,3.3,73.78,4.62,4.05,-1.32
province,Karnali,,Male,All Ages,311599,242527,58008,10285,779,77.83,3.3,77.83,3.3,73.78,4.62,4.05,-1.32
province,Koshi,,Female,10 Year,46650,41869,3822,957,2,89.75,2.05,88.88,2.12,89.75,2.05,-0.87,0.07
province,Koshi,,Male,10 Year,49853,44311,4484,1056,2,88.88,2.12,88.88,2.12,89.75,2.05,-0.87,0.07
province,Koshi,,Female,11 Year,38859,36597,1691,571,0,94.18,1.47,93.12,1.48,94.18,1.47,-1.06,0.01
province,Koshi,,Male,11 Year,40767,37964,2197,604,2,93.12,1.48,93.12,1.48,94.18,1.47,-1.06,0.01
province,Koshi,,Female,12 Year,46750,44212,1632,906,0,94.57,1.94,93.83,2.03,94.57,1.94,-0.74,0.09
province,Koshi,,Male,12 Year,48573,45576,2012,984,1,93.83,2.03,93.83,2.03,94.57,1.94,-0.74,0.09
province,Koshi,,Female,13 Year,44859,42619,1480,756,4,95.01,1.69,94.23,1.64,95.01,1.69,-0.78,-0.05
province,Koshi,,Male,13 Year,45418,42796,1872,747,3,94.23,1.64,94.23,1.64,95.01,1.69,-0.78,-0.05
province,Koshi,,Female,14 Year,46395,43762,1902,729,2,94.32,1.57,93.04,1.75,94.32,1.57,-1.28,0.18
province,Koshi,,Male,14 Year,46934,43669,2441,822,2,93.04,1.75,93.04,1.75,94.32,1.57,-1.28,0.18
province,Koshi,,Female,15 Year,42888,38513,3363,1007,5,89.8,2.35,87.72,2.26,89.8,2.35,-2.08,-0.09
province,Koshi,,Male,15 Year,44946,39425,4501,1016,4,87.72,2.26,87.72,2.26,89.8,2.35,-2.08,-0.09
province,Koshi,,Female,16 Year,32467,26892,4566,1008,1,82.83,3.1,81.01,2.86,82.83,3.1,-1.82,-0.24
province,Koshi,,Male,16 Year,36481,29552,5885,1043,1,81.01,2.86,81.01,2.86,82.83,3.1,-1.82,-0.24
province,Koshi,,Female,17 Year,21996,14522,6483,990,1,66.02,4.5,66.65,3.97,66.02,4.5,0.63,-0.53
province,Koshi,,Male,17 Year,26470,17642,7776,1050,2,66.65,3.97,66.65,3.97,66.02,4.5,0.63,-0.53
province,Koshi,,Female,18 Year,22929,9294,11641,1992,2,40.53,8.69,44.32,5.96,40.53,8.69,3.79,-2.73
province,Koshi,,Male,18 Year,27127,12023,13483,1618,3,44.32,5.96,44.32,5.96,40.53,8.69,3.79,-2.73
province,Koshi,,Female,19 Year,16585,3813,11371,1399,2,22.99,8.44,27.81,5.73,22.99,8.44,4.82,-2.71
province,Koshi,,Male,19 Year,18517,5150,12305,1061,1,27.81,5.73,27.81,5.73,22.99,8.44,4.82,-2.71
province,Koshi,,Female,20 Year,24737,1625,19714,3395,3,6.57,13.72,9.36,8.05,6.57,13.72,2.79,-5.67
province,Koshi,,Male,20 Year,22609,2117,18666,1821,5,9.36,8.05,9.36,8.05,6.57,13.72,2.79,-5.67
province,Koshi,,Female,21 Year,19058,709,16465,1882,2,3.72,9.88,5.08,6.55,3.72,9.88,1.36,-3.33
province,Koshi,,Male,21 Year,18359,933,16222,1202,2,5.08,6.55,5.08,6.55,3.72,9.88,1.36,-3.33
province,Koshi,,Female,22 Year,25116,580,21381,3153,2,2.31,12.55,3.19,8.13,2.31,12.55,0.88,-4.42
province,Koshi,,Male,22 Year,22595,720,20034,1838,3,3.19,8.13,3.19,8.13,2.31,12.55,0.88,-4.42
province,Koshi,,Female,23 Year,22545,396,19739,2407,3,1.76,10.68,2.0,7.48,1.76,10.68,0.24,-3.2
province,Koshi,,Male,23 Year,19289,386,17459,1442,2,2.0,7.48,2.0,7.48,1.76,10.68,0.24,-3.2
province,Koshi,,Female,24 Year,24417,305,21515,2596,1,1.25,10.63,1.75,7.4,1.25,10.63,0.5,-3.23
province,Koshi,,Male,24 Year,20730,363,18833,1534,0,1.75,7.4,1.75,7.4,1.25,10.63,0.5,-3.23
province,Koshi,,Female,25 Year,33622,76,27701,5843,2,0.23,17.38,0.27,10.39,0.23,17.38,0.04,-6.99
province,Koshi,,Male,25 Year,26254,72,23452,2728,2,0.27,10.39,0.27,10.39,0.23,17.38,0.04,-6.99
province,Koshi,,Female,5 Year,43305,39186,93,3984,42,90.49,9.2,90.07,9.58,90.49,9.2,-0.42,0.38
province,Koshi,,Male,5 Year,46348,41745,117,4442,44,90.07,9.58,90.07,9.58,90.49,9.2,-0.42,0.38
province,Koshi,,Female,6 Year,43753,41504,114,2125,10,94.86,4.86,94.88,4.86,94.86,4.86,0.02,0.0
province,Koshi,,Male,6 Year,46591,44207,110,2265,9,94.88,4.86,94.88,4.86,94.86,4.86,0.02,0.0
province,Koshi,,Female,7 Year,44424,42893,125,1400,6,96.55,3.15,96.51,3.23,96.55,3.15,-0.04,0.08
province,Koshi,,Male,7 Year,46224,44609,119,1492,4,96.51,3.23,96.51,3.23,96.55,3.15,-0.04,0.08
province,Koshi,,Female,8 Year,46240,44758,181,1298,3,96.79,2.81,96.88,2.72,96.79,2.81,0.09,-0.09
province,Koshi,,Male,8 Year,48741,47218,194,1325,4,96.88,2.72,96.88,2.72,96.79,2.81,0.09,-0.09
province,Koshi,,Female,9 Year,42050,41116,183,745,6,97.78,1.77,97.67,1.76,97.78,1.77,-0.11,-0.01
province,Koshi,,Male,9 Year,43670,42652,248,768,2,97.67,1.76,97.67,1.76,97.78,1.77,-0.11,-0.01
province,Koshi,,Female,All Ages,729645,515241,175162,39143,99,70.62,5.36,72.76,4.13,70.62,5.36,2.14,-1.23
province,Koshi,,Male,All Ages,746496,543130,172410,30858,98,72.76,4.13,72.76,4.13,70.62,5.36,2.14,-1.23
province,Lumbini,,Female,10 Year,53841,46570,5704,1552,15,86.5,2.88,85.85,2.68,86.5,2.88,-0.65,-0.2
province,Lumbini,,Male,10 Year,59512,51093,6806,1595,18,85.85,2.68,85.85,2.68,86.5,2.88,-0.65,-0.2
province,Lumbini,,Female,11 Year,41366,38009,2588,753,16,91.88,1.82,91.51,1.59,91.88,1.82,-0.37,-0.23
province,Lumbini,,Male,11 Year,44621,40834,3062,710,15,91.51,1.59,91.51,1.59,91.88,1.82,-0.37,-0.23
province,Lumbini,,Female,12 Year,54708,50287,2994,1408,19,91.92,2.57,91.49,2.43,91.92,2.57,-0.43,-0.14
province,Lumbini,,Male,12 Year,59297,54251,3579,1439,28,91.49,2.43,91.49,2.43,91.92,2.57,-0.43,-0.14
province,Lumbini,,Female,13 Year,50602,47122,2457,1002,21,93.12,1.98,93.16,1.86,93.12,1.98,0.04,-0.12
province,Lumbini,,Male,13 Year,51010,47521,2513,950,26,93.16,1.86,93.16,1.86,93.12,1.98,0.04,-0.12
province,Lumbini,,Female,14 Year,53659,49091,3311,1221,36,91.49,2.28,91.67,2.03,91.49,2.28,0.18,-0.25
province,Lumbini,,Male,14 Year,54462,49923,3404,1106,29,91.67,2.03,91.67,2.03,91.49,2.28,0.18,-0.25
province,Lumbini,,Female,15 Year,52259,44274,6250,1686,49,84.72,3.23,85.07,2.67,84.72,3.23,0.35,-0.56
province,Lumbini,,Male,15 Year,52585,44735,6384,1406,60,85.07,2.67,85.07,2.67,84.72,3.23,0.35,-0.56
province,Lumbini,,Female,16 Year,44281,34216,8147,1861,57,77.27,4.2,79.21,3.48,77.27,4.2,1.94,-0.72
province,Lumbini,,Male,16 Year,45494,36035,7812,1581,66,79.21,3.48,79.21,3.48,77.27,4.2,1.94,-0.72
province,Lumbini,,Female,17 Year,30323,19445,9323,1518,37,64.13,5.01,68.22,3.88,64.13,5.01,4.09,-1.13
province,Lumbini,,Male,17 Year,32015,21840,8891,1242,42,68.22,3.88,68.22,3.88,64.13,5.01,4.09,-1.13
province,Lumbini,,Female,18 Year,35271,15043,17181,3010,37,42.65,8.53,48.8,6.63,42.65,8.53,6.15,-1.9
province,Lumbini,,Male,18 Year,36504,17814,16237,2422,31,48.8,6.63,48.8,6.63,42.65,8.53,6.15,-1.9
province,Lumbini,,Female,19 Year,22974,6227,14862,1862,23,27.1,8.1,33.34,5.73,27.1,8.1,6.24,-2.37
province,Lumbini,,Male,19 Year,21307,7104,12963,1220,20,33.34,5.73,33.34,5.73,27.1,8.1,6.24,-2.37
province,Lumbini,,Female,20 Year,35305,3332,27092,4854,27,9.44,13.75,12.62,9.58,9.44,13.75,3.18,-4.17
province,Lumbini,,Male,20 Year,29258,3693,22743,2802,20,12.62,9.58,12.62,9.58,9.44,13.75,3.18,-4.17
province,Lumbini,,Female,21 Year,23505,1435,19626,2423,21,6.11,10.31,7.79,6.54,6.11,10.31,1.68,-3.77
province,Lumbini,,Male,21 Year,20024,1559,17136,1309,20,7.79,6.54,7.79,6.54,6.11,10.31,1.68,-3.77
province,Lumbini,,Female,22 Year,32833,1305,27058,4450,20,3.97,13.55,5.01,8.85,3.97,13.55,1.04,-4.7
province,Lumbini,,Male,22 Year,27225,1363,23432,2409,21,5.01,8.85,5.01,8.85,3.97,13.55,1.04,-4.7
province,Lumbini,,Female,23 Year,29574,847,24771,3926,30,2.86,13.28,3.7,7.8,2.86,13.28,0.84,-5.48
province,Lumbini,,Male,23 Year,21078,780,18645,1645,8,3.7,7.8,3.7,7.8,2.86,13.28,0.84,-5.48
province,Lumbini,,Female,24 Year,31433,766,26177,4460,30,2.44,14.19,2.61,8.16,2.44,14.19,0.17,-6.03
province,Lumbini,,Male,24 Year,22463,586,20027,1833,17,2.61,8.16,2.61,8.16,2.44,14.19,0.17,-6.03
province,Lumbini,,Female,25 Year,40552,850,31748,7924,30,2.1,19.54,2.26,11.74,2.1,19.54,0.16,-7.8
province,Lumbini,,Male,25 Year,30421,688,26133,3572,28,2.26,11.74,2.26,11.74,2.1,19.54,0.16,-7.8
province,Lumbini,,Female,5 Year,48170,41949,399,5339,483,87.09,11.08,87.43,10.94,87.09,11.08,0.34,-0.14
province,Lumbini,,Male,5 Year,53048,46380,385,5804,479,87.43,10.94,87.43,10.94,87.09,11.08,0.34,-0.14
province,Lumbini,,Female,6 Year,48037,44657,412,2831,137,92.96,5.89,93.2,5.69,92.96,5.89,0.24,-0.2
province,Lumbini,,Male,6 Year,52302,48747,406,2976,173,93.2,5.69,93.2,5.69,92.96,5.89,0.24,-0.2
province,Lumbini,,Female,7 Year,46762,44528,445,1731,58,95.22,3.7,95.3,3.58,95.22,3.7,0.08,-0.12
province,Lumbini,,Male,7 Year,50084,47729,486,1792,77,95.3,3.58,95.3,3.58,95.22,3.7,0.08,-0.12
province,Lumbini,,Female,8 Year,51474,49053,639,1716,66,95.3,3.33,95.44,3.25,95.3,3.33,0.14,-0.08
province,Lumbini,,Male,8 Year,56935,54337,696,1852,50,95.44,3.25,95.44,3.25,95.3,3.33,0.14,-0.08
province,Lumbini,,Female,9 Year,43645,41916,679,1021,29,96.04,2.34,96.37,2.01,96.04,2.34,0.33,-0.33
province,Lumbini,,Male,9 Year,47481,45756,735,954,36,96.37,2.01,96.37,2.01,96.04,2.34,0.33,-0.33
province,Lumbini,,Female,All Ages,870574,580922,231863,56548,1241,66.73,6.5,71.82,4.68,66.73,6.5,5.09,-1.82
province,Lumbini,,Male,All Ages,867126,622768,202475,40619,1264,71.82,4.68,71.82,4.68,66.73,6.5,5.09,-1.82
province,Madhesh,,Female,10 Year,87550,67982,8481,11082,5,77.65,12.66,78.18,10.91,77.65,12.66,0.53,-1.75
province,Madhesh,,Male,10 Year,97423,76167,10621,10629,6,78.18,10.91,78.18,10.91,77.65,12.66,0.53,-1.75
province,Madhesh,,Female,11 Year,43937,37030,3135,3770,2,84.28,8.58,84.38,7.15,84.28,8.58,0.1,-1.43
province,Madhesh,,Male,11 Year,48345,40795,4090,3456,4,84.38,7.15,84.38,7.15,84.28,8.58,0.1,-1.43
province,Madhesh,,Female,12 Year,79441,65878,4271,9287,5,82.93,11.69,83.83,9.8,82.93,11.69,0.9,-1.89
province,Madhesh,,Male,12 Year,84652,70962,5389,8297,4,83.83,9.8,83.83,9.8,82.93,11.69,0.9,-1.89
province,Madhesh,,Female,13 Year,56397,48003,2657,5734,3,85.12,10.17,86.65,8.05,85.12,10.17,1.53,-2.12
province,Madhesh,,Male,13 Year,57354,49699,3032,4616,7,86.65,8.05,86.65,8.05,85.12,10.17,1.53,-2.12
province,Madhesh,,Female,14 Year,64078,53329,3363,7385,1,83.23,11.53,85.71,8.62,83.23,11.53,2.48,-2.91
province,Madhesh,,Male,14 Year,64478,55264,3654,5558,2,85.71,8.62,85.71,8.62,83.23,11.53,2.48,-2.91
province,Madhesh,,Female,15 Year,62623,47646,5777,9193,7,76.08,14.68,78.14,11.34,76.08,14.68,2.06,-3.34
province,Madhesh,,Male,15 Year,65018,50804,6831,7375,8,78.14,11.34,78.14,11.34,76.08,14.68,2.06,-3.34
province,Madhesh,,Female,16 Year,58118,40652,7249,10207,10,69.95,17.56,73.91,12.82,69.95,17.56,3.96,-4.74
province,Madhesh,,Male,16 Year,61674,45586,8173,7906,9,73.91,12.82,73.91,12.82,69.95,17.56,3.96,-4.74
province,Madhesh,,Female,17 Year,35449,21333,6851,7253,12,60.18,20.46,67.16,13.84,60.18,20.46,6.98,-6.62
province,Madhesh,,Male,17 Year,40571,27247,7701,5614,9,67.16,13.84,67.16,13.84,60.18,20.46,6.98,-6.62
province,Madhesh,,Female,18 Year,52986,19948,16865,16170,3,37.65,30.52,49.62,20.05,37.65,30.52,11.97,-10.47
province,Madhesh,,Male,18 Year,60972,30256,18480,12225,11,49.62,20.05,49.62,20.05,37.65,30.52,11.97,-10.47
province,Madhesh,,Female,19 Year,24649,6244,10605,7794,6,25.33,31.62,39.18,19.7,25.33,31.62,13.85,-11.92
province,Madhesh,,Male,19 Year,25636,10045,10539,5050,2,39.18,19.7,39.18,19.7,25.33,31.62,13.85,-11.92
province,Madhesh,,Female,20 Year,67911,4810,34600,28487,14,7.08,41.95,15.06,28.57,7.08,41.95,7.98,-13.38
province,Madhesh,,Male,20 Year,50954,7676,28711,14558,9,15.06,28.57,15.06,28.57,7.08,41.95,7.98,-13.38
province,Madhesh,,Female,21 Year,24204,1319,14112,8767,6,5.45,36.22,10.6,22.96,5.45,36.22,5.15,-13.26
province,Madhesh,,Male,21 Year,21325,2260,14162,4896,7,10.6,22.96,10.6,22.96,5.45,36.22,5.15,-13.26
province,Madhesh,,Female,22 Year,48351,1556,26750,20038,7,3.22,41.44,7.06,27.47,3.22,41.44,3.84,-13.97
province,Madhesh,,Male,22 Year,38093,2689,24933,10464,7,7.06,27.47,7.06,27.47,3.22,41.44,3.84,-13.97
province,Madhesh,,Female,23 Year,32289,758,18060,13469,2,2.35,41.71,4.54,25.4,2.35,41.71,2.19,-16.31
province,Madhesh,,Male,23 Year,22551,1024,15791,5729,7,4.54,25.4,4.54,25.4,2.35,41.71,2.19,-16.31
province,Madhesh,,Female,24 Year,34655,739,19130,14782,4,2.13,42.65,3.72,24.82,2.13,42.65,1.59,-17.83
province,Madhesh,,Male,24 Year,25636,953,18313,6362,8,3.72,24.82,3.72,24.82,2.13,42.65,1.59,-17.83
province,Madhesh,,Female,25 Year,72595,336,34470,37780,9,0.46,52.04,0.7,33.18,0.46,52.04,0.24,-18.86
province,Madhesh,,Male,25 Year,49808,350,32926,16524,8,0.7,33.18,0.7,33.18,0.46,52.04,0.24,-18.86
province,Madhesh,,Female,5 Year,74507,53727,207,20473,100,72.11,27.48,73.33,26.26,72.11,27.48,1.22,-1.22
province,Madhesh,,Male,5 Year,84268,61790,220,22126,132,73.33,26.26,73.33,26.26,72.11,27.48,1.22,-1.22
province,Madhesh,,Female,6 Year,69776,55659,202,13874,41,79.77,19.88,81.2,18.44,79.77,19.88,1.43,-1.44
province,Madhesh,,Male,6 Year,77286,62756,237,14252,41,81.2,18.44,81.2,18.44,79.77,19.88,1.43,-1.44
province,Madhesh,,Female,7 Year,64189,54134,217,9822,16,84.34,15.3,85.89,13.74,84.34,15.3,1.55,-1.56
province,Madhesh,,Male,7 Year,67919,58339,222,9329,29,85.89,13.74,85.89,13.74,84.34,15.3,1.55,-1.56
province,Madhesh,,Female,8 Year,78298,66607,349,11328,14,85.07,14.47,86.63,12.92,85.07,14.47,1.56,-1.55
province,Madhesh,,Male,8 Year,85023,73657,360,10985,21,86.63,12.92,86.63,12.92,85.07,14.47,1.56,-1.55
province,Madhesh,,Female,9 Year,49402,43801,296,5294,11,88.66,10.72,90.21,9.18,88.66,10.72,1.55,-1.54
province,Madhesh,,Male,9 Year,52797,47627,309,4845,16,90.21,9.18,90.21,9.18,88.66,10.72,1.55,-1.54
province,Madhesh,,Female,All Ages,1181405,691491,217647,271989,278,58.53,23.02,65.66,16.14,58.53,23.02,7.13,-6.88
